H0,A,a_t,n,k,Omega_nu,BH_fraction,early_residual,vacuum_decay,present_age_Gyr,time_to_a10_Gyr,time_to_a1000_Gyr,time_to_a1e6_Gyr,q_future,fate
67.4,0.5,0.5,12,1.0,0.0,0.0,0.05,0.0,10.624450666101282,49.754159733835166,130.47061544789574,251.56317227808583,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.0,0.002,0.0,0.0,13.755595980388124,52.97265991199397,133.6891167474141,254.7816735776042,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.0,0.002,0.02,0.0,11.78320743539692,50.964879228518384,131.68133555311738,252.7738923833075,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.0,0.002,0.05,0.0,10.624091000637907,49.75364343680056,130.470098995168,251.5626558253581,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.0,0.01,0.0,0.0,13.752515389693317,52.9689358828299,133.68539209547782,254.77794892566797,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.0,0.01,0.02,0.0,11.78128095672955,50.962316251707854,131.6787719535348,252.77132878372493,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.0,0.01,0.05,0.0,10.622652724628914,49.75157869346514,130.46803362906078,251.5605904592509,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.01,0.0,0.0,0.0,13.305450991169094,52.77381997979735,134.08603431374297,256.0723940114054,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.01,0.0,0.02,0.0,11.619225610575212,51.05188366418817,132.3640974759218,254.3504571735842,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.01,0.0,0.05,0.0,10.519303701484828,49.89937334457442,131.21158637299024,253.19794607065265,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.01,0.002,0.0,0.0,13.30476798346271,52.77297415716844,134.08518833194933,256.07154802961173,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.01,0.002,0.02,0.0,11.618765155773383,51.05126214951382,132.36347580208232,254.34983549974476,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.01,0.002,0.05,0.0,10.518954973916042,49.89886609372012,131.21107896297127,253.1974386606337,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.01,0.01,0.0,0.0,13.302037084727338,52.76959206249717,134.08180560061768,256.06816529828006,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.01,0.01,0.02,0.0,11.616923915584044,51.04877673194847,132.36098974785742,254.34734944551985,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.01,0.01,0.05,0.0,10.517560429439,49.89683751589398,131.20904974848528,253.1954094461477,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.03,0.0,0.0,0.0,12.666606745571118,52.65309325162705,135.19749960716,259.032494888236,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.03,0.0,0.02,0.0,11.318250725391172,51.26837134572782,133.81277715495418,257.6477724360292,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.03,0.0,0.05,0.0,10.321117160844548,50.21768562120005,132.7620906109668,256.5970858920411,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.03,0.002,0.0,0.0,12.66602780071672,52.65234745706864,135.19675364609245,259.0317489271684,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.03,0.002,0.02,0.0,11.317827095000323,51.2677826612711,133.81218830398825,257.64718358506326,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.03,0.002,0.05,0.0,10.32078826838414,50.217194269997705,132.76159909325543,256.5965943743297,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.03,0.01,0.0,0.0,12.663712859541317,52.64936518267715,135.1937707056651,259.028765986741,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.03,0.01,0.02,0.0,11.316133073549551,51.26542848747354,133.80983346415468,257.6448287452297,-1.000000000000001,runaway
67.4,0.5,0.5,12,1.0,0.03,0.01,0.05,0.0,10.31947302934613,50.215229257526296,132.7596334147483,256.59462869582256,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.0,0.0,0.0,0.0,12.76323986887452,52.032622082325815,132.7491971430962,253.8417539734047,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.0,0.0,0.02,0.0,11.005407702146428,50.240467578091184,130.95704217296648,252.04959900327495,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.0,0.0,0.05,0.0,9.947068627392149,49.13157814537695,129.84815204140926,250.94070887171776,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.0,0.002,0.0,0.0,12.762516081247728,52.0317443168782,132.74831923564918,253.84087606595767,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.0,0.002,0.02,0.0,11.004945655628044,50.23985321042792,130.95642766330357,252.04898449361207,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.0,0.002,0.05,0.0,9.94672188344677,49.13108147471063,129.84765522874343,250.94021205905196,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.0,0.01,0.0,0.0,12.759622283276036,52.0282346668584,132.7448090176316,253.8373658479401,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.0,0.01,0.02,0.0,11.003098089041174,50.23739641696485,130.9539703018425,252.046527132151,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.0,0.01,0.05,0.0,9.9453352913848,49.12909523130081,129.8456684173358,250.93822524764428,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.01,0.0,0.0,0.0,12.357043615082926,51.87942902906722,133.19176435305994,255.17812405084348,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.01,0.0,0.02,0.0,10.850999139979049,50.33874907721067,131.65108392491877,253.6374436227023,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.01,0.0,0.05,0.0,9.84719684278654,49.283935605738925,130.59626973901968,252.5826294368032,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.01,0.002,0.0,0.0,12.356399334570012,51.8786288969959,133.1909640758223,255.17732377360588,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.01,0.002,0.02,0.0,10.850557744821971,50.33815350610583,131.6504882086475,253.63684790643103,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.01,0.002,0.05,0.0,9.84686087057074,49.28344787939806,130.59578186751273,252.58214156529627,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.01,0.01,0.0,0.0,12.353823297706894,51.87542951397235,133.18776411213418,255.17412380991772,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.01,0.01,0.02,0.0,10.848792735327558,50.335771851342415,131.64810597321957,253.63446567100317,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.01,0.01,0.05,0.0,9.84551734497026,49.28149739362301,130.59383080107318,252.58019049885675,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.03,0.0,0.0,0.0,11.775604258384435,51.81998798851992,134.36452151801078,258.1995167992123,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.03,0.0,0.02,0.0,10.568483735656905,50.57758491316141,133.12211794439145,256.95711322559214,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.03,0.0,0.05,0.0,9.65910132473956,49.616239081824176,132.16077136566292,255.995766646863,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.03,0.002,0.0,0.0,11.775056170322838,51.81928015032586,134.3638135279523,258.19880880915383,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.03,0.002,0.02,0.0,10.56807799035528,50.57702113263507,133.12155401200076,256.9565492932015,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.03,0.002,0.05,0.0,9.658784856170625,49.61576705671876,132.16029918869307,255.99529446989317,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.03,0.01,0.0,0.0,11.77286462752158,51.81644966881733,134.36098243898584,258.1959777201874,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.03,0.01,0.02,0.0,10.566455501507338,50.5747665631189,133.11929883502685,256.9542941162276,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.01,0.03,0.01,0.05,0.0,9.657519309533384,49.61387934191157,132.1584108664281,255.99340614762815,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.1,0.0,0.0,0.0,0.0,13.020315801684848,52.27475946435653,132.99130081917323,254.08385764944776,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.1,0.0,0.0,0.02,0.0,11.207727062857346,50.42754000925076,131.1440808853469,252.23663771562144,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.1,0.0,0.0,0.05,0.0,10.123319162122934,49.29212935280467,130.00866951082003,251.10122634109456,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.1,0.0,0.002,0.0,0.0,13.019579754695926,52.27386745751552,132.9904086664238,254.08296549669836,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.1,0.0,0.002,0.02,0.0,11.207259726084915,50.42691839164398,131.14345912183146,252.236015952106,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.1,0.0,0.002,0.05,0.0,10.122968948923388,49.29162728547955,130.0081672975862,251.10072412786076,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.1,0.0,0.01,0.0,0.0,13.016636938339262,52.27030086201287,132.98684148728657,254.0793983175611,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.1,0.0,0.01,0.02,0.0,11.205391000911735,50.42443260184008,131.14097274839315,252.23352957866769,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.1,0.0,0.01,0.05,0.0,10.121568480574004,49.28961945713209,130.00615888560438,251.0987157158789,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.1,0.01,0.0,0.0,0.0,12.602680912999883,52.1095936924342,133.42189447676796,255.40825417451677,-1.0000000000000016,runaway
67.4,0.5,0.7,4,0.1,0.01,0.0,0.02,0.0,11.05066403289385,50.522631746932575,131.83493204187005,253.82129173961883,-1.0000000000000016,runaway
67.4,0.5,0.7,4,0.1,0.01,0.0,0.05,0.0,10.022044001010316,49.442546374663685,130.7548459355071,252.74120563325587,-1.0000000000000016,runaway
67.4,0.5,0.7,4,0.1,0.01,0.002,0.0,0.0,12.60202643113012,52.10878135766337,133.42108199283393,255.40744169058271,-1.0000000000000016,runaway
67.4,0.5,0.7,4,0.1,0.01,0.002,0.02,0.0,11.050217535796882,50.52202909507103,131.8343292408456,253.8206889385944,-1.0000000000000016,runaway
67.4,0.5,0.7,4,0.1,0.01,0.002,0.05,0.0,10.021704609566967,49.442053282829896,130.7543526945108,252.7407123922596,-1.0000000000000016,runaway
67.4,0.5,0.7,4,0.1,0.01,0.01,0.0,0.0,12.59940960153005,52.1055331775725,133.417833216093,255.40419291384177,-1.0000000000000016,runaway
67.4,0.5,0.7,4,0.1,0.01,0.01,0.02,0.0,11.048432120917752,50.51961912067157,131.83191866979635,253.81827836754516,-1.0000000000000016,runaway
67.4,0.5,0.7,4,0.1,0.01,0.01,0.05,0.0,10.020347407877798,49.44008133688567,130.75238015191655,252.7387398496653,-1.0000000000000016,runaway
67.4,0.5,0.7,4,0.1,0.03,0.0,0.0,0.0,12.006464825634312,52.03426069623091,134.57875792069476,258.4137532018606,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.1,0.03,0.0,0.02,0.0,10.763282053651311,50.7554833478905,133.29998006037755,257.1349753415425,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.1,0.03,0.0,0.05,0.0,9.831268645184316,49.77104879382264,132.31554473834422,256.1505400195085,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.1,0.03,0.002,0.0,0.0,12.005908590812702,52.0335426699762,134.57803973839486,258.41303501956065,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.1,0.03,0.002,0.02,0.0,10.762871534684528,50.75491277530254,133.29940933174407,257.134404612909,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.1,0.03,0.002,0.05,0.0,9.83094885540412,49.77057146220886,132.3150672506853,256.1500625318496,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.1,0.03,0.01,0.0,0.0,12.003684468853915,52.0306714451758,134.57516788941368,258.4101631705795,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.1,0.03,0.01,0.02,0.0,10.761229953448757,50.752631040854894,133.2971269731159,257.1321222542808,-1.000000000000001,runaway
67.4,0.5,0.7,4,0.1,0.03,0.01,0.05,0.0,9.829670024882905,49.76866252333709,132.313157687633,256.1481529687973,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.0,0.0,0.0,0.0,13.756583425976553,52.97506174398136,133.69152158687177,254.78407841706488,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.0,0.0,0.02,0.0,11.782230122085892,50.96534014472136,131.6817994778755,252.77435630806863,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.0,0.0,0.05,0.0,10.622264817596475,49.75329047380273,130.46974904235282,251.56230587254592,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.0,0.002,0.0,0.0,13.75581249945362,52.97413010716146,133.6905897946892,254.78314662488236,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.0,0.002,0.02,0.0,11.78174818120728,50.96469922711288,131.6811584049047,252.7737152350978,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.0,0.002,0.05,0.0,10.621905080651947,49.7527742656338,130.46923267882207,251.5617895090152,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.0,0.01,0.0,0.0,13.752730218609033,52.970405047910326,133.68686411398923,254.7794209441824,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.0,0.01,0.02,0.0,11.779821045607944,50.96213624575818,131.67859480210095,252.77115163229408,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.0,0.01,0.05,0.0,10.620466518987902,49.75070987794724,130.46716766968677,251.55972449987988,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.01,0.0,0.0,0.0,13.30525264735974,52.77491963786747,134.08713689412642,256.07349659179187,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.01,0.0,0.02,0.0,11.617637708912866,51.05161942755335,132.3638361627096,254.35019586037504,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.01,0.0,0.05,0.0,10.517043389094104,49.898474319421446,131.2106902729236,253.19704997058903,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.01,0.002,0.0,0.0,13.304569301953396,52.77407364410868,134.0862907415407,256.0726504392061,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.01,0.002,0.02,0.0,11.617177110900077,51.05099793430407,132.36321451063358,254.34957420829903,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.01,0.002,0.05,0.0,10.516694601148965,49.89796717003404,131.2101829647096,253.19654266237504,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.01,0.01,0.0,0.0,13.30183705336707,52.770690865776906,134.08290732790147,256.0692670255669,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.01,0.01,0.02,0.0,11.61533529831164,51.04851260279657,132.3607285438185,254.347088241484,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.01,0.01,0.05,0.0,10.51529981540808,49.8959389982319,131.2081541576001,253.19451385526557,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.03,0.0,0.0,0.0,12.665845414946013,52.65372276658011,135.1981321937867,259.0331274748652,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.03,0.0,0.02,0.0,11.316432898654938,51.26797019685686,133.81237907891747,257.647374359995,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.03,0.0,0.05,0.0,10.318720639050335,50.21674364634711,132.7611517106887,256.5961469917655,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.03,0.002,0.0,0.0,12.665266232480286,52.65297690414817,135.19738616519945,259.0323814462779,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.03,0.002,0.02,0.0,11.31600916114786,51.26738157305771,133.81179028896292,257.6467855700405,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.03,0.002,0.05,0.0,10.318391705789598,50.21625241928167,132.76066031746802,256.59565559854485,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.03,0.01,0.0,0.0,12.662950341517629,52.64999435882866,135.19440295525894,259.0293982363374,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.03,0.01,0.02,0.0,11.31431471158171,51.26502764215013,133.80943569343412,257.6444309745117,-1.000000000000001,runaway
67.4,0.5,0.7,4,1.0,0.03,0.01,0.05,0.0,10.317076303744066,50.21428790346499,132.75869513703046,256.59369041810726,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.0,0.0,0.0,0.0,12.403080646694898,51.63536168600216,132.35184416423755,253.44440099445333,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.0,0.0,0.02,0.0,10.702368158043043,49.89959027718968,130.61607225430194,251.70862908451767,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.0,0.0,0.05,0.0,9.676501349325983,48.82209051085022,129.53857173627827,250.63112856649408,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.0,0.002,0.0,0.0,12.402372583895072,51.63449466601336,132.35097699151183,253.4435338217276,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.0,0.002,0.02,0.0,10.70191484022818,49.89897970957994,130.61546153395534,251.70801836417112,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.0,0.002,0.05,0.0,9.676161031460584,48.82159541109253,129.53807648378358,250.63063331399937,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.0,0.01,0.0,0.0,12.399541665932984,51.63102798096354,132.34750969551396,253.44006652572972,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.0,0.01,0.02,0.0,10.700102184343669,49.89653811459938,130.61301932802644,251.70557615824225,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.0,0.01,0.05,0.0,9.674800141192003,48.81961545109377,129.53609591283654,250.62865274305236,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.01,0.0,0.0,0.0,12.00861614667838,51.492576909251525,132.80481736072502,254.7911770584136,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.01,0.0,0.02,0.0,10.551531979614936,50.00011697301047,131.312356912186,253.29871660987456,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.01,0.0,0.05,0.0,9.57883760591244,48.975323393253966,130.2875625639823,252.2739222616709,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.01,0.002,0.0,0.0,12.00798567112481,51.49178554991045,132.80402584524066,254.7903855429292,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.01,0.002,0.02,0.0,10.551099098197144,49.9995249346244,131.31176471765662,253.2981244153452,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.01,0.002,0.05,0.0,9.578507976005936,48.97483710239176,130.28707611697678,252.27343581466536,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.01,0.01,0.0,0.0,12.005464840170864,51.488621246347286,132.8008609171045,254.78722061479309,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.01,0.01,0.02,0.0,10.54936813936582,49.99715740885565,131.3093965673153,253.29575626500383,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.01,0.01,0.05,0.0,9.577189816940844,48.97289235816687,130.28513074817988,252.2714904458685,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.03,0.0,0.0,0.0,11.443308772544276,51.44650110023554,133.99093490817546,257.8259301892772,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.03,0.0,0.02,0.0,10.275712632750825,50.24287460400626,132.78730787601094,256.6223031571119,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.03,0.0,0.05,0.0,9.395015254444864,49.30911477515868,131.8535472432608,255.6885425243613,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.03,0.002,0.0,0.0,11.4427724772121,51.445799913073365,133.9902335576658,257.82522883876754,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.03,0.002,0.02,0.0,10.275314997277404,50.24231384382912,132.7867469524862,256.6217422335872,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.03,0.002,0.05,0.0,9.39470495321408,49.30864390356857,131.853076208323,255.68807148942352,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.03,0.01,0.0,0.0,11.440628095295532,51.44299602819953,133.9874290194005,257.82242430050223,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.03,0.01,0.02,0.0,10.273724943244286,50.24007135369683,132.78450380896277,256.6194990900637,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.01,0.03,0.01,0.05,0.0,9.393464072988742,49.30676080228849,131.85119245365203,255.68618773475256,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.0,0.0,0.0,0.0,12.754973248101116,51.9827233445472,132.69919816105846,253.7917549912661,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.0,0.0,0.02,0.0,10.984180920100108,50.17677113345712,130.8932454459299,251.98580227613755,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.0,0.0,0.05,0.0,9.923457496627908,49.0642673691843,129.78074092559947,250.87329775580716,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.0,0.002,0.0,0.0,12.754248427571495,51.981838988982965,132.69831365186852,253.79087048207617,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.0,0.002,0.02,0.0,10.983719791105164,50.17615218525412,130.89262634410144,251.9851831743091,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.0,0.002,0.05,0.0,9.9231118848536,49.06376641822533,129.7802398210147,250.8727966512224,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.0,0.01,0.0,0.0,12.751350504005709,51.978302987308,132.69477703569083,253.7873338658985,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.0,0.01,0.02,0.0,10.981875894597955,50.17367707234901,130.89015061669363,251.9827074469013,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.0,0.01,0.05,0.0,9.921729820634232,49.0617630554422,129.7782358437292,250.87079267393685,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.01,0.0,0.0,0.0,12.34583944668154,51.82510794125156,133.1373405414931,255.12370023917413,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.01,0.0,0.02,0.0,10.829654836836816,50.27344652672334,131.58567861168677,253.5720383093678,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.01,0.0,0.05,0.0,9.82375090762189,49.21529590619386,130.52752721823992,252.51388691592092,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.01,0.002,0.0,0.0,12.345194823106016,51.8243018520942,133.13653429528443,255.12289399296543,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.01,0.002,0.02,0.0,10.82921441226333,50.272846371862215,131.5850782997738,253.57143799745484,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.01,0.002,0.05,0.0,9.823416067287129,49.2148038437659,130.52703499876029,252.5133946964413,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.01,0.01,0.0,0.0,12.342617417398126,51.821078646964246,133.133310461948,255.11967015962904,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.01,0.01,0.02,0.0,10.82745328482904,50.27044638456656,131.58267768427203,253.56903738195305,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.01,0.01,0.05,0.0,9.822077068304994,49.21283601541283,130.5250665422012,252.5114262398822,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.03,0.0,0.0,0.0,11.761267873600168,51.75943231226072,134.30385786768753,258.13885314878144,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.03,0.0,0.02,0.0,10.547042745665648,50.50907566508419,133.05350068145816,256.88849596255125,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.03,0.0,0.05,0.0,9.636020488688011,49.54484329429117,132.0892675020864,255.9242627831789,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.03,0.002,0.0,0.0,11.760720086386682,51.75871904329386,134.30314443442296,258.1381397155169,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.03,0.002,0.02,0.0,10.546638039875116,50.50850725322764,133.0529321053038,256.8879273863969,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.03,0.002,0.05,0.0,9.635705140853355,49.54436680704094,132.08879085053792,255.92378613163044,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.03,0.01,0.0,0.0,11.758529748171856,51.75586684279968,134.3002915767365,258.1352868578304,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.03,0.01,0.02,0.0,10.545019708433168,50.50623416059739,133.05065835548106,256.88565363657415,-1.000000000000001,runaway
67.4,0.5,0.7,9,0.1,0.03,0.01,0.05,0.0,9.634444076164757,49.54246124541696,132.0868846317221,255.92187991281463,-1.000000000000001,runaway
67.4,0.5,0.7,9,1.0,0.0,0.0,0.0,0.0,13.746753554037484,52.96431472165291,133.68077228322397,254.77332911341452,-1.000000000000001,runaway
67.4,0.5,0.7,9,1.0,0.0,0.0,0.02,0.0,11.77391146850356,50.95608622717391,131.67254327814095,252.76510010833152,-1.000000000000001,runaway
67.4,0.5,0.7,9,1.0,0.0,0.0,0.05,0.0,10.61479423775484,49.74485802589994,130.4613143109614,251.553871141152,-1.000000000000001,runaway
67.4,0.5,0.7,9,1.0,0.0,0.002,0.0,0.0,13.745983003187336,52.96338333825953,133.6798407442042,254.7723975743948,-1.000000000000001,runaway
67.4,0.5,0.7,9,1.0,0.0,0.002,0.02,0.0,11.77342973294037,50.955445393924094,131.6719022892646,252.7644591194552,-1.000000000000001,runaway
67.4,0.5,0.7,9,1.0,0.0,0.002,0.05,0.0,10.614434656646276,49.74434185447716,130.46079798391182,251.5533548141024,-1.000000000000001,runaway
67.4,0.5,0.7,9,1.0,0.0,0.01,0.0,0.0,13.742902224677056,52.959659292419055,133.67611607585607,254.76867290604665,-1.000000000000001,runaway
67.4,0.5,0.7,9,1.0,0.0,0.01,0.02,0.0,11.771503418574378,50.95288275003642,131.66933902286988,252.76189585306045,-1.000000000000001,runaway
67.4,0.5,0.7,9,1.0,0.0,0.01,0.05,0.0,10.612996718298822,49.742277613807005,130.4587331207347,251.55128995092528,-1.000000000000001,runaway
67.4,0.5,0.7,9,1.0,0.01,0.0,0.0,0.0,13.295720811106705,52.76443810782932,134.0766530263436,256.06301272400657,-1.000000000000001,runaway
67.4,0.5,0.7,9,1.0,0.01,0.0,0.02,0.0,11.609402145192812,51.04241597579701,132.35463037232097,254.34099006998392,-1.000000000000001,runaway
67.4,0.5,0.7,9,1.0,0.01,0.0,0.05,0.0,10.509624232569363,49.89006055273555,131.20227416627426,253.1886338639372,-1.000000000000001,runaway
67.4,0.5,0.7,9,1.0,0.01,0.002,0.0,0.0,13.29503779587103,52.76359232074889,134.07580708016593,256.0621667778289,-1.000000000000001,runaway
67.4,0.5,0.7,9,1.0,0.01,0.002,0.02,0.0,11.608941749987862,51.04179456316475,132.35400880059134,254.34036849825424,-1.000000000000001,runaway
67.4,0.5,0.7,9,1.0,0.01,0.002,0.05,0.0,10.509275599830536,49.88955343824739,131.2017668926889,253.18812659035183,-1.000000000000001,runaway
67.4,0.5,0.7,9,1.0,0.01,0.01,0.0,0.0,13.292306867728811,52.76021036895472,134.072424491982,256.05878418964494,-1.000000000000001,runaway
