H0,A,a_t,n,k,Omega_nu,BH_fraction,early_residual,vacuum_decay,present_age_Gyr,time_to_a10_Gyr,time_to_a1000_Gyr,time_to_a1e6_Gyr,q_future,fate
67.4,0.3,0.3,12,1.0,0.03,0.01,0.05,1e-05,10.33270883471762,50.22817576019203,132.77194838818917,256.29938774768107,-1.080722785883987,runaway
67.4,0.3,0.5,4,0.01,0.0,0.0,0.0,0.0,13.148233509142806,52.376077092088586,133.09255727602712,254.1851141062408,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.01,0.0,0.0,0.0,1e-05,13.148204852584326,52.37577662660042,133.0916663175812,253.89545263106723,-1.0776396610716057,runaway
67.4,0.3,0.5,4,0.01,0.0,0.0,0.02,0.0,11.335714477722423,50.528383913749614,131.24486359569156,252.33742042590524,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.01,0.0,0.0,0.02,1e-05,11.335688946071603,50.52808718277982,131.2439763717753,252.04776268526132,-1.0776396610716057,runaway
67.4,0.3,0.5,4,0.01,0.0,0.0,0.05,0.0,10.246854085909725,49.38772359332158,130.10420252226947,251.19675935248316,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.01,0.0,0.0,0.05,1e-05,10.246831730448333,49.38743092697985,130.10331936299792,250.90710567648395,-1.0776396610716057,runaway
67.4,0.3,0.5,4,0.01,0.0,0.002,0.0,0.0,13.147496593512919,52.37518069365269,133.0916607245878,254.18421755480148,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.01,0.0,0.002,0.0,1e-05,13.147467940616764,52.374880234752354,133.09076977273332,253.89455608621935,-1.0776396610716057,runaway
67.4,0.3,0.5,4,0.01,0.0,0.002,0.02,0.0,11.335245712710828,50.52775738468884,131.24423691362756,252.33679374384124,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.01,0.0,0.002,0.02,1e-05,11.335220183950256,50.52746065948724,131.24334969548306,252.0471360089691,-1.0776396610716057,runaway
67.4,0.3,0.5,4,0.01,0.0,0.002,0.05,0.0,10.246502420695306,49.38721664819279,130.1036954241376,251.1962522543513,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.01,0.0,0.002,0.05,1e-05,10.246480067487036,49.386923986913956,130.1028122699323,250.90659858341832,-1.0776396610716057,runaway
67.4,0.3,0.5,4,0.01,0.0,0.01,0.0,0.0,13.144550295677266,52.3715965266977,133.08807594562026,254.18063277583394,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.01,0.0,0.01,0.0,1e-05,13.144521657421775,52.37129609413894,133.08718502012044,253.89097133360647,-1.0776396610716057,runaway
67.4,0.3,0.5,4,0.01,0.0,0.01,0.02,0.0,11.333371270962402,50.525251947249544,131.2417308641758,252.33428769438947,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.01,0.0,0.01,0.02,1e-05,11.33334575375706,50.52495524511289,131.24084366910935,252.04462998259538,-1.0776396610716057,runaway
67.4,0.3,0.5,4,0.01,0.0,0.01,0.05,0.0,10.245096142199026,49.38518930827915,130.1016674722115,251.19422430242517,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.01,0.0,0.01,0.05,1e-05,10.245073797999321,49.38489666724632,130.10078433826556,250.90457065175158,-1.0776396610716057,runaway
67.4,0.3,0.5,4,0.01,0.01,0.0,0.0,0.0,12.731576559175425,52.21094159656523,133.52317969699348,255.50953939467996,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.01,0.01,0.0,0.0,1e-05,12.731548699167721,52.21063655748182,133.5222709932501,255.21381655474966,-1.0786406851968133,runaway
67.4,0.3,0.5,4,0.01,0.01,0.0,0.02,0.0,11.17866339449551,50.62253787447093,131.9347754617083,253.9211351593948,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.01,0.01,0.0,0.02,1e-05,11.178638411170352,50.62223633146861,131.9338702540573,253.6254158155569,-1.0786406851968133,runaway
67.4,0.3,0.5,4,0.01,0.01,0.0,0.05,0.0,10.14554699149797,49.53715594585314,130.84939276330508,252.83575246099156,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.01,0.01,0.0,0.05,1e-05,10.145525019398644,49.536858316834135,130.84849146965428,252.54003703115387,-1.0786406851968133,runaway
67.4,0.3,0.5,4,0.01,0.01,0.002,0.0,0.0,12.730920833521216,52.210124461013294,133.52236240502634,255.50872210271285,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.01,0.01,0.002,0.0,1e-05,12.730892976958065,52.20981942836279,133.5214537077191,255.2129992692187,-1.0786406851968133,runaway
67.4,0.3,0.5,4,0.01,0.01,0.002,0.02,0.0,11.178215345799789,50.62193015407657,131.93416758489894,253.92052728258545,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.01,0.01,0.002,0.02,1e-05,11.178190365243005,50.6216286167827,131.93326238295958,253.62480794445918,-1.0786406851968133,runaway
67.4,0.3,0.5,4,0.01,0.01,0.002,0.05,0.0,10.145206069674263,49.536657864599704,130.84889452563615,252.83525422332264,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.01,0.01,0.002,0.05,1e-05,10.145184099755943,49.53636024063215,130.84799323704044,252.53953879854004,-1.0786406851968133,runaway
67.4,0.3,0.5,4,0.01,0.01,0.01,0.0,0.0,12.728299023562187,52.20685707444311,133.51909439279513,255.50545409048163,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.01,0.01,0.01,0.0,1e-05,12.728271180769633,52.206552067514906,133.5181857212245,255.20973128272408,-1.0786406851968133,runaway
67.4,0.3,0.5,4,0.01,0.01,0.01,0.02,0.0,11.176423721502813,50.61949990434521,131.93173670950662,253.9180964071931,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.01,0.01,0.01,0.02,1e-05,11.176398752014116,50.6191983898766,131.93083153040692,253.62237709190651,-1.0786406851968133,runaway
67.4,0.3,0.5,4,0.01,0.01,0.01,0.05,0.0,10.143842744701331,49.53466596097276,130.84690199634926,252.83326169403574,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.01,0.01,0.01,0.05,1e-05,10.14382078350329,49.534368357205935,130.8460007279675,252.53754628946706,-1.0786406851968133,runaway
67.4,0.3,0.5,4,0.01,0.03,0.0,0.0,0.0,12.13619715984572,52.13446669943808,134.67889803616816,258.51389331726784,-1.000000000000001,runaway
67.4,0.3,0.5,4,0.01,0.03,0.0,0.0,1e-05,12.136170686788002,52.1341517311566,134.67795154193695,258.20539090145434,-1.080722785883987,runaway
67.4,0.3,0.5,4,0.01,0.03,0.0,0.02,0.0,10.891203294543612,50.85332862218315,133.39775942204452,257.23275470314337,-1.000000000000001,runaway
67.4,0.3,0.5,4,0.01,0.03,0.0,0.02,1e-05,10.891179310361798,50.85301678269589,133.39681605661968,256.92425541613716,-1.080722785883987,runaway
67.4,0.3,0.5,4,0.01,0.03,0.0,0.05,0.0,9.954646454353531,49.86354439618637,132.40797439074456,256.24296967184273,-1.000000000000001,runaway
67.4,0.3,0.5,4,0.01,0.03,0.0,0.05,1e-05,9.95462519724344,49.86323621654937,132.40703468518865,255.93447404470604,-1.080722785883987,runaway
67.4,0.3,0.5,4,0.01,0.03,0.002,0.0,0.0,12.135639259737548,52.13374338047509,134.67817455357263,258.5131698346723,-1.000000000000001,runaway
67.4,0.3,0.5,4,0.01,0.03,0.002,0.0,1e-05,12.135612789774688,52.13342841840938,134.6772280655611,258.2046674250785,-1.080722785883987,runaway
67.4,0.3,0.5,4,0.01,0.03,0.002,0.02,0.0,10.890791024662663,50.8527527119858,133.3971833482144,257.23217862931324,-1.000000000000001,runaway
67.4,0.3,0.5,4,0.01,0.03,0.002,0.02,1e-05,10.890767043037119,50.85244087812563,133.3962399884205,256.92367934793793,-1.080722785883987,runaway
67.4,0.3,0.5,4,0.01,0.03,0.002,0.05,0.0,9.954325002724733,49.86306187488628,132.40749170581194,256.2424869869101,-1.000000000000001,runaway
67.4,0.3,0.5,4,0.01,0.03,0.002,0.05,1e-05,9.954303747665334,49.862753700299116,132.40655200530966,255.93399136482705,-1.080722785883987,runaway
67.4,0.3,0.5,4,0.01,0.03,0.01,0.0,0.0,12.133408473328675,52.13085098345311,134.67528150202128,258.51027678312096,-1.000000000000001,runaway
67.4,0.3,0.5,4,0.01,0.03,0.01,0.0,1e-05,12.133382015738668,52.130536046242966,134.67433503888026,258.2017743983977,-1.080722785883987,runaway
67.4,0.3,0.5,4,0.01,0.03,0.01,0.02,0.0,10.889142437696243,50.85044962689745,133.3948796085968,257.2298748896956,-1.000000000000001,runaway
67.4,0.3,0.5,4,0.01,0.03,0.01,0.02,1e-05,10.889118466290897,50.85013781553915,133.39393627131983,256.9213756308373,-1.080722785883987,runaway
67.4,0.3,0.5,4,0.01,0.03,0.01,0.05,0.0,9.953039523588814,49.861132177854614,132.4055613542513,256.24055663534944,-1.000000000000001,runaway
67.4,0.3,0.5,4,0.01,0.03,0.01,0.05,1e-05,9.953018276728795,49.86082402346184,132.40462167395827,255.93206103347566,-1.080722785883987,runaway
67.4,0.3,0.5,4,0.1,0.0,0.0,0.0,0.0,13.32299039944792,52.54763562349545,133.26410882681498,254.356665657021,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.1,0.0,0.0,0.0,1e-05,13.322961351257536,52.54733482810023,133.2632175386153,254.06700385209427,-1.0776396610716057,runaway
67.4,0.3,0.5,4,0.1,0.0,0.0,0.02,0.0,11.465281603859905,50.65468643325647,131.37115913192366,252.4637159621297,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.1,0.0,0.0,0.02,1e-05,11.465255767856359,50.65438946064135,131.37027166651535,252.17405797999436,-1.0776396610716057,runaway
67.4,0.3,0.5,4,0.1,0.0,0.0,0.05,0.0,10.356277123297808,49.493784954469334,130.21025689615843,251.30281372636446,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.1,0.0,0.0,0.05,1e-05,10.356254528681442,49.493492113097204,130.20937356200906,251.01315987548804,-1.0776396610716057,runaway
67.4,0.3,0.5,4,0.1,0.0,0.002,0.0,0.0,13.3222438162064,52.54672913774472,133.26320218725164,254.35575901745767,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.1,0.0,0.002,0.0,1e-05,13.322214771733437,52.546428348999626,133.26231090570516,254.06609721918414,-1.0776396610716057,runaway
67.4,0.3,0.5,4,0.1,0.0,0.002,0.02,0.0,11.464809017679212,50.65405566835304,131.37052821320765,252.46308504341368,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.1,0.0,0.002,0.02,1e-05,11.464783184599046,50.65375870154605,131.3696407536104,252.1734270670894,-1.0776396610716057,runaway
67.4,0.3,0.5,4,0.1,0.0,0.002,0.05,0.0,10.355923098534317,49.49327524237607,130.2097470302522,251.30230386045824,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.1,0.0,0.002,0.05,1e-05,10.355900506192373,49.49298240609503,130.2088637011976,251.01265001467658,-1.0776396610716057,runaway
67.4,0.3,0.5,4,0.1,0.0,0.01,0.0,0.0,13.319258865035092,52.54310463887203,133.25957707312776,254.3521339033338,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.1,0.0,0.01,0.0,1e-05,13.319229835423032,52.5428038767171,133.2586858181854,254.06247213166438,-1.0776396610716057,runaway
67.4,0.3,0.5,4,0.1,0.0,0.01,0.02,0.0,11.462919294016372,50.65153329052842,131.36800522013192,252.46056205033796,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.1,0.0,0.01,0.02,1e-05,11.462893472623849,50.65123634694691,131.36711778377384,252.17090409725284,-1.0776396610716057,runaway
67.4,0.3,0.5,4,0.1,0.0,0.01,0.05,0.0,10.354507382913923,49.49123683589301,130.2077080085185,251.30026483872453,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.1,0.0,0.01,0.05,1e-05,10.354484799665803,49.490944019970385,130.2068246998358,251.01061101331481,-1.0776396610716057,runaway
67.4,0.3,0.5,4,0.1,0.01,0.0,0.0,0.0,12.896662472618353,52.37271544633025,133.68494639347895,255.67130609115793,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.1,0.01,0.0,0.0,1e-05,12.896634241685621,52.372410100906684,133.68403738355462,255.37558294504726,-1.0786406851968133,runaway
67.4,0.3,0.5,4,0.1,0.01,0.0,0.02,0.0,11.306083992914516,50.74657996184868,132.0588103930916,254.04517009077057,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.1,0.01,0.0,0.02,1e-05,11.306058715515164,50.74627819034342,132.0579049570968,253.74945051858947,-1.0786406851968133,runaway
67.4,0.3,0.5,4,0.1,0.01,0.0,0.05,0.0,10.253850297397051,49.641983380066875,130.95421303745096,252.94057273512993,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.1,0.01,0.0,0.05,1e-05,10.253828091886046,49.64168558463019,130.95331157754185,252.6448571390345,-1.0786406851968133,runaway
67.4,0.3,0.5,4,0.1,0.01,0.002,0.0,0.0,12.895998863951457,52.37189000427995,133.684120794186,255.67048049186496,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.1,0.01,0.002,0.0,1e-05,12.895970636512523,52.371584665345786,133.68321179075411,255.37475735224677,-1.0786406851968133,runaway
67.4,0.3,0.5,4,0.1,0.01,0.002,0.02,0.0,11.3056323022533,50.74596818106934,132.05819845506923,254.0445581527482,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.1,0.01,0.002,0.02,1e-05,11.305607027653398,50.74566641531053,132.05729302482447,253.7488385863171,-1.0786406851968133,runaway
67.4,0.3,0.5,4,0.1,0.01,0.002,0.05,0.0,10.25350707461307,49.64148258674514,130.95371208688633,252.9400717845653,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.1,0.01,0.002,0.05,1e-05,10.253484871303497,49.64118479638741,130.9528106320599,252.64435619355254,-1.0786406851968133,runaway
67.4,0.3,0.5,4,0.1,0.01,0.01,0.0,0.0,12.893345533407786,52.368589403415726,133.68081956435034,255.66717926202932,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.1,0.01,0.01,0.0,1e-05,12.89331731993615,52.368284090429206,133.6799105868803,255.37145614837294,-1.0786406851968133,runaway
67.4,0.3,0.5,4,0.1,0.01,0.01,0.02,0.0,11.303826112673779,50.74352169260416,132.05575133763304,254.04211103531202,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.1,0.01,0.01,0.02,1e-05,11.303800849266285,50.74321994982349,132.0548459303801,253.74639149187277,-1.0786406851968133,runaway
67.4,0.3,0.5,4,0.1,0.01,0.01,0.05,0.0,10.252134546864438,49.63947983612981,130.95170870730007,252.93806840497905,-1.0000000000000013,runaway
67.4,0.3,0.5,4,0.1,0.01,0.01,0.05,1e-05,10.252112352356939,49.63918206608199,130.9508072727974,252.64235283429002,-1.0786406851968133,runaway
67.4,0.3,0.5,4,0.1,0.03,0.0,0.0,0.0,12.288946552049172,52.28366682912956,134.8280906469727,258.6630859280652,-1.000000000000001,runaway
67.4,0.3,0.5,4,0.1,0.03,0.0,0.0,1e-05,12.288919741397104,52.28335159394676,134.82714388601227,258.3545832455222,-1.080722785883987,runaway
67.4,0.3,0.5,4,0.1,0.03,0.0,0.02,0.0,11.014711358310805,50.97322057804997,133.51764385618333,257.35263913727493,-1.000000000000001,runaway
67.4,0.3,0.5,4,0.1,0.03,0.0,0.02,1e-05,11.014687098257834,50.97290853437843,133.51670028674673,257.0441396462566,-1.080722785883987,runaway
67.4,0.3,0.5,4,0.1,0.03,0.0,0.05,0.0,10.06082627923511,49.966010172288776,132.510432640858,256.3454279219489,-1.000000000000001,runaway
67.4,0.3,0.5,4,0.1,0.03,0.0,0.05,1e-05,10.060804799292304,49.9657018429398,132.50949278576275,256.03693214527254,-1.080722785883987,runaway
67.4,0.3,0.5,4,0.1,0.03,0.002,0.0,0.0,12.288382549797353,52.28293697671968,134.8273606300646,258.6623559111571,-1.000000000000001,runaway
67.4,0.3,0.5,4,0.1,0.03,0.002,0.0,1e-05,12.288355742280862,52.28262174780099,134.826413875372,258.3538532348819,-1.080722785883987,runaway
67.4,0.3,0.5,4,0.1,0.03,0.002,0.02,0.0,11.014295755637912,50.97264090889888,133.51706402253424,257.3520593036258,-1.000000000000001,runaway
67.4,0.3,0.5,4,0.1,0.03,0.002,0.02,1e-05,11.014271498168888,50.97232887088961,133.51612045876328,257.0435598182732,-1.080722785883987,runaway
67.4,0.3,0.5,4,0.1,0.03,0.002,0.05,0.0,10.060502636276352,49.965525040917846,132.5099473449893,256.34494262608024,-1.000000000000001,runaway
67.4,0.3,0.5,4,0.1,0.03,0.002,0.05,1e-05,10.060481158403157,49.96521671664475,132.50900749497302,256.03644685448285,-1.080722785883987,runaway
67.4,0.3,0.5,4,0.1,0.03,0.01,0.0,0.0,12.286127361907967,52.280018453242896,134.8244414485948,258.65943672968723,-1.000000000000001,runaway
67.4,0.3,0.5,4,0.1,0.03,0.01,0.0,1e-05,12.286100566927272,52.27970324937241,134.823494718966,258.3509340784759,-1.080722785883987,runaway
67.4,0.3,0.5,4,0.1,0.03,0.01,0.02,0.0,11.012633839779035,50.97032279050367,133.51474524614636,257.34974052723794,-1.000000000000001,runaway
67.4,0.3,0.5,4,0.1,0.03,0.01,0.02,1e-05,11.01260959264101,50.97001077513614,133.51380170503276,257.04124106454265,-1.080722785883987,runaway
67.4,0.3,0.5,4,0.1,0.03,0.01,0.05,0.0,10.059208392862844,49.963584904868775,132.5080065509476,256.3430018320385,-1.000000000000001,runaway
67.4,0.3,0.5,4,0.1,0.03,0.01,0.05,1e-05,10.059186923264699,49.963276600894204,132.50706672124576,256.0345060807556,-1.080722785883987,runaway
67.4,0.3,0.5,4,1.0,0.0,0.0,0.0,0.0,13.76967767101519,52.98713878002065,133.70359628903407,254.7961531192246,-1.0000000000000013,runaway
67.4,0.3,0.5,4,1.0,0.0,0.0,0.0,1e-05,13.769647631867926,52.986837132234264,133.70270414878678,254.5064904622495,-1.0776396610716057,runaway
67.4,0.3,0.5,4,1.0,0.0,0.0,0.02,0.0,11.793142855527538,50.97521496910332,131.69167196749285,252.7842287976834,-1.0000000000000013,runaway
67.4,0.3,0.5,4,1.0,0.0,0.0,0.02,1e-05,11.793116260361588,50.97491737809119,131.69078388403156,252.49457019749426,-1.0776396610716057,runaway
67.4,0.3,0.5,4,1.0,0.0,0.0,0.05,0.0,10.632051612951019,49.762009008958465,130.47846524141215,251.5710220716027,-1.0000000000000013,runaway
67.4,0.3,0.5,4,1.0,0.0,0.0,0.05,1e-05,10.632028427513864,49.76171572070319,130.4775814607238,251.28136777418652,-1.0776396610716057,runaway
67.4,0.3,0.5,4,1.0,0.0,0.002,0.0,0.0,13.76890626819157,52.986206532832774,133.70266388621314,254.7952207164037,-1.0000000000000013,runaway
67.4,0.3,0.5,4,1.0,0.0,0.002,0.0,1e-05,13.768876232902945,52.985904891853544,133.70177175277706,254.5055580662398,-1.0776396610716057,runaway
67.4,0.3,0.5,4,1.0,0.0,0.002,0.02,0.0,11.792660692531838,50.974573696857355,131.69103053961402,252.78358736980456,-1.0000000000000013,runaway
67.4,0.3,0.5,4,1.0,0.0,0.002,0.02,1e-05,11.792634100372073,50.974276111751664,131.69014246206174,252.49392877552444,-1.0776396610716057,runaway
67.4,0.3,0.5,4,1.0,0.0,0.002,0.05,0.0,10.631691717980452,49.76149251247743,130.47794858929834,251.57050541948888,-1.0000000000000013,runaway
67.4,0.3,0.5,4,1.0,0.0,0.002,0.05,1e-05,10.631668534870306,49.76119922938097,130.47706481377222,251.2808511272349,-1.0776396610716057,runaway
67.4,0.3,0.5,4,1.0,0.0,0.01,0.0,0.0,13.765822082645645,52.98247903268324,133.69893576353192,254.79149259372247,-1.0000000000000013,runaway
67.4,0.3,0.5,4,1.0,0.0,0.01,0.0,1e-05,13.765792062782365,52.98217741892209,133.69804365732747,254.50182997079017,-1.0776396610716057,runaway
67.4,0.3,0.5,4,1.0,0.0,0.01,0.02,0.0,11.790732668432208,50.97200929699109,131.6884655172161,252.78102234740663,-1.0000000000000013,runaway
67.4,0.3,0.5,4,1.0,0.0,0.01,0.02,1e-05,11.790706088291154,50.97171173550419,131.6875774632967,252.4913637767594,-1.0776396610716057,runaway
67.4,0.3,0.5,4,1.0,0.0,0.01,0.05,0.0,10.630252524172793,49.759426971570754,130.47588242586042,251.56843925605097,-1.0000000000000013,runaway
67.4,0.3,0.5,4,1.0,0.0,0.01,0.05,1e-05,10.630229350366605,49.759133709103516,130.47499867097713,251.27878498443985,-1.0776396610716057,runaway
67.4,0.3,0.5,4,1.0,0.01,0.0,0.0,0.0,13.317920622072934,52.78653430101932,134.0987491656753,256.0851088633382,-1.0000000000000013,runaway
67.4,0.3,0.5,4,1.0,0.01,0.0,0.0,1e-05,13.31789145510518,52.78622816453998,134.0978393650524,255.78938492652878,-1.0786406851968133,runaway
67.4,0.3,0.5,4,1.0,0.01,0.0,0.02,0.0,11.628452815646776,51.06136045236157,132.3735747950071,254.35993449267002,-1.0000000000000013,runaway
67.4,0.3,0.5,4,1.0,0.01,0.0,0.02,1e-05,11.62842680555554,51.061058095351726,132.37266877386548,254.06421433534186,-1.0786406851968133,runaway
67.4,0.3,0.5,4,1.0,0.01,0.0,0.05,0.0,10.526778338939204,49.90710473355714,131.21931829318677,253.2056779908497,-1.0000000000000013,runaway
67.4,0.3,0.5,4,1.0,0.01,0.0,0.05,1e-05,10.526755557174615,49.906806512238546,131.21841640775366,252.90996196923004,-1.0786406851968133,runaway
67.4,0.3,0.5,4,1.0,0.01,0.002,0.0,0.0,13.317236870357936,52.78568776562949,134.09790247118204,256.08426216884493,-1.0000000000000013,runaway
67.4,0.3,0.5,4,1.0,0.01,0.002,0.0,1e-05,13.317207707009475,52.78538163578099,134.09699267719353,255.7885382386699,-1.0786406851968133,runaway
67.4,0.3,0.5,4,1.0,0.01,0.002,0.02,0.0,11.627991998279755,51.06073860599456,132.37295278953624,254.35931248719916,-1.0000000000000013,runaway
67.4,0.3,0.5,4,1.0,0.01,0.002,0.02,1e-05,11.627965991065599,51.060436254824545,132.37204677423773,254.0635923357141,-1.0786406851968133,runaway
67.4,0.3,0.5,4,1.0,0.01,0.002,0.05,0.0,10.526429392317464,49.90659729398125,131.2188106945074,253.2051703921703,-1.0000000000000013,runaway
67.4,0.3,0.5,4,1.0,0.01,0.002,0.05,1e-05,10.526406612804733,49.90629907780728,131.21790881422228,252.90945437569866,-1.0786406851968133,runaway
67.4,0.3,0.5,4,1.0,0.01,0.01,0.0,0.0,13.314502996839643,52.78230282114912,134.09451689028757,256.08087658795046,-1.0000000000000013,runaway
67.4,0.3,0.5,4,1.0,0.01,0.01,0.0,1e-05,13.314473847960208,52.78199671781465,134.09360712282665,255.78515268430303,-1.0786406851968133,runaway
67.4,0.3,0.5,4,1.0,0.01,0.01,0.02,0.0,11.626149308259523,51.0582518620723,132.3704654091999,254.35682510686283,-1.0000000000000013,runaway
67.4,0.3,0.5,4,1.0,0.01,0.01,0.02,1e-05,11.62612331254817,51.05794953425404,132.36955941726737,254.06110497874374,-1.0786406851968133,runaway
67.4,0.3,0.5,4,1.0,0.01,0.01,0.05,0.0,10.525033971843605,49.9045679614674,131.2167807255797,253.20314042324262,-1.0000000000000013,runaway
67.4,0.3,0.5,4,1.0,0.01,0.01,0.05,1e-05,10.525011201334452,49.90426976586644,131.2158788658817,252.90742442735808,-1.0786406851968133,runaway
67.4,0.3,0.5,4,1.0,0.03,0.0,0.0,0.0,12.677959141744395,52.66470783518526,135.20911474855305,259.04411002962945,-1.000000000000001,runaway
67.4,0.3,0.5,4,1.0,0.03,0.0,0.0,1e-05,12.677931482857955,52.66439191044393,135.20816729842144,258.735606657914,-1.080722785883987,runaway
67.4,0.3,0.5,4,1.0,0.03,0.0,0.02,0.0,11.327065736999124,51.277453465864504,133.82185983313633,257.6568551142118,-1.000000000000001,runaway
67.4,0.3,0.5,4,1.0,0.03,0.0,0.02,1e-05,11.327040791050765,51.27714089719759,133.82091573909193,257.3483550985846,-1.080722785883987,runaway
67.4,0.3,0.5,4,1.0,0.03,0.0,0.05,0.0,10.328354505304478,50.22519728394799,132.76960283207663,256.6045981131514,-1.000000000000001,runaway
67.4,0.3,0.5,4,1.0,0.03,0.0,0.05,1e-05,10.328332475918407,50.2248885692633,132.76866259203297,256.2961019515255,-1.080722785883987,runaway
67.4,0.3,0.5,4,1.0,0.03,0.002,0.0,0.0,12.677379619306665,52.6639614948639,135.20836824178687,259.0433635228633,-1.000000000000001,runaway
67.4,0.3,0.5,4,1.0,0.03,0.002,0.0,1e-05,12.677351963659005,52.66364557650664,135.20742079804316,258.7348601575357,-1.080722785883987,runaway
67.4,0.3,0.5,4,1.0,0.03,0.002,0.02,0.0,11.32664178552977,51.2768644917688,133.821270692596,257.65626597367145,-1.000000000000001,runaway
67.4,0.3,0.5,4,1.0,0.03,0.002,0.02,1e-05,11.326616842234293,51.27655192884941,133.82032660430252,257.34776596379515,-1.080722785883987,runaway
67.4,0.3,0.5,4,1.0,0.03,0.002,0.05,0.0,10.328025412789508,50.224705763581234,132.769111145265,256.60410642633974,-1.000000000000001,runaway
67.4,0.3,0.5,4,1.0,0.03,0.002,0.05,1e-05,10.328003385519557,50.22439705403491,132.76817091036347,256.29561026985596,-1.080722785883987,runaway
67.4,0.3,0.5,4,1.0,0.03,0.01,0.0,0.0,12.675062368635373,52.66097703823991,135.20538311938378,259.04037840046016,-1.000000000000001,runaway
67.4,0.3,0.5,4,1.0,0.03,0.01,0.0,1e-05,12.675034725936206,52.66066114541005,135.2044357011828,258.73187506067535,-1.080722785883987,runaway
67.4,0.3,0.5,4,1.0,0.03,0.01,0.02,0.0,11.32494648012592,51.274509159759695,133.8189146948079,257.6539099758834,-1.000000000000001,runaway
67.4,0.3,0.5,4,1.0,0.03,0.01,0.02,1e-05,11.324921547437189,51.27419661982335,133.817970629513,257.34540998900565,-1.080722785883987,runaway
67.4,0.3,0.5,4,1.0,0.03,0.01,0.05,0.0,10.326709373721174,50.22274007462419,132.7671447905293,256.6021400716041,-1.000000000000001,runaway
67.4,0.3,0.5,4,1.0,0.03,0.01,0.05,1e-05,10.326687354912357,50.22243138562605,132.76620457619134,256.29364393568386,-1.080722785883987,runaway
67.4,0.3,0.5,9,0.01,0.0,0.0,0.0,0.0,13.096832378619808,52.31451897996218,133.0309767505924,254.12353358078332,-1.0000000000000013,runaway
67.4,0.3,0.5,9,0.01,0.0,0.0,0.0,1e-05,13.096803533714317,52.314218522237645,133.03008580040142,253.83387211386443,-1.0776396610716057,runaway
67.4,0.3,0.5,9,0.01,0.0,0.0,0.02,0.0,11.303770196259581,50.48607319012901,131.20253045023446,252.29508728042538,-1.0000000000000013,runaway
67.4,0.3,0.5,9,0.01,0.0,0.0,0.02,1e-05,11.30374444476058,50.485776438532085,131.2016432061821,252.0054295196451,-1.0776396610716057,runaway
67.4,0.3,0.5,9,0.01,0.0,0.0,0.05,0.0,10.226629501477017,49.356825611262664,130.07328210558148,251.1658389357724,-1.0000000000000013,runaway
67.4,0.3,0.5,9,0.01,0.0,0.0,0.05,1e-05,10.226606919222002,49.35653292183623,130.07239892371646,250.87618523717947,-1.0776396610716057,runaway
67.4,0.3,0.5,9,0.01,0.0,0.002,0.0,0.0,13.096101630453141,52.31362741515883,133.0300850301863,254.12264186037723,-1.0000000000000013,runaway
67.4,0.3,0.5,9,0.01,0.0,0.002,0.0,1e-05,13.0960727892043,52.31332696403906,133.02919408660364,253.83298040006665,-1.0776396610716057,runaway
67.4,0.3,0.5,9,0.01,0.0,0.002,0.02,0.0,11.303304627992894,50.48544853984332,131.20190564434634,252.29446247453726,-1.0000000000000013,runaway
67.4,0.3,0.5,9,0.01,0.0,0.002,0.02,1e-05,11.303278879391828,50.485151794044334,131.20101840609524,252.00480471955825,-1.0776396610716057,runaway
