A,a_t,n,k,present_age_Gyr,time_to_a2_Gyr,time_to_a10_Gyr,time_to_a100_Gyr,time_to_a1000_Gyr,time_to_a1e6_Gyr,q_future,bh_feed_final,bh_sector_today,fate
0.3,0.3,12,1.0,13.778035635264136,24.921263354336165,52.990712138523605,93.3593308410826,133.72928973292784,254.80216771391397,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.5,4,0.01,13.149438025128134,24.300588613038084,52.3727280479866,92.7413699243618,133.11132883935989,254.18420682036947,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.5,4,0.03,13.168336137711416,24.31922008311026,52.39126903616683,92.75991013350101,133.12986904772066,254.20274702872933,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.5,4,0.1,13.324197214956266,24.47296159684514,52.54429112501087,92.91292602753155,133.2828849355619,254.35576291656415,-1.0,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.5,4,0.3,13.642907274464593,24.78774740556891,52.857744130145115,93.22636755322758,133.5963264497885,254.66920443077936,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.5,4,1.0,13.770887746430903,24.91429338829063,52.98380264451952,93.3524218680786,133.7223807604442,254.79525874143073,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.5,6,0.01,13.103927804114871,24.24969952954343,52.31987809925668,92.68850294376396,133.0584618417452,254.13133982273754,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.5,6,0.03,13.124102587988396,24.269787691946505,52.33994141981514,92.70856605526984,133.07852495304223,254.1514029340344,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.5,6,0.1,13.290639676511324,24.435638726088747,52.505595686103234,92.87421866564176,133.2441775617598,254.31705554275024,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.5,6,0.3,13.632118433286498,24.775858935730415,52.84545485267568,93.21407479361059,133.58403368669272,254.65691166768013,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.5,6,1.0,13.769648715635004,24.91293289386682,52.98239787879353,93.35101671771194,133.72097560969337,254.79385359067962,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.5,9,0.01,13.098080915273265,24.24167869713009,52.31122081186276,92.67984029622211,133.04979918884834,254.12267716983524,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.5,9,0.03,13.118286387470674,24.261871523965798,52.331410449650434,92.70002990729654,133.06998879989595,254.1428667808828,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.5,9,0.1,13.28540607025131,24.428891165876504,52.49840486180455,92.86702410811044,133.23698300049875,254.30986098148531,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.5,9,0.3,13.629921146130425,24.773223236111075,52.84269077747424,93.21130963715754,133.58126852915976,254.65414651014603,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.5,9,1.0,13.769373804502429,24.912609704835006,52.98206055247991,93.35067927232409,133.7206381641866,254.79351614517273,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.5,12,0.01,13.102279900966186,24.24555732419589,52.31501781184928,92.68363661240284,133.05359550434596,254.12647348533213,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.5,12,0.03,13.12226119993526,24.26553692390308,52.33499701144627,92.70361580864949,133.07357470058912,254.1464526815753,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.5,12,0.1,13.287767376661698,24.431029659200473,52.5004865818038,92.86910535250661,133.23906424441995,254.3119422254061,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.5,12,0.3,13.630271976582527,24.77350967927798,52.84296081424607,93.2115795364882,133.58153842835296,254.65441640933912,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.5,12,1.0,13.769396256447784,24.91262507184623,52.98207411417895,93.35069281889936,133.7206517107467,254.79352969173286,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.7,4,0.01,13.110090482421308,24.277195141353893,52.355128697720474,92.72382076317625,133.09377972831837,254.16665770937837,-0.9999999999999998,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.7,4,0.03,13.12972390781974,24.296052858529027,52.37371140569034,92.74240109573864,133.11236005850756,254.18523803956484,-0.9999999999999998,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.7,4,0.1,13.292690955662914,24.45278645215198,52.52823351063471,92.89690409289074,133.2668630365692,254.33974101760714,-0.9999999999999998,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.7,4,0.3,13.631484119061653,24.779713923748204,52.85094360773169,93.21957772159085,133.5895366288334,254.6624146098351,-1.0,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.7,4,1.0,13.769522956813422,24.913306351355807,52.98295306254132,93.35157347823167,133.7215323717883,254.79441035277605,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.7,6,0.01,12.974025609654717,24.13387514408217,52.20818671525924,92.57684634344642,132.94680527617842,254.01968325720534,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.7,6,0.03,12.997736230069249,24.157032949069087,52.23118307777161,92.59984134805966,132.9698002794348,254.0426782604604,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.7,6,0.1,13.194208057896702,24.349094219084183,52.42195559784305,92.79060302639803,133.1605619469421,254.23343992795657,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.7,6,0.3,13.600928928774279,24.74757256325622,52.818022143680906,93.18664927317408,133.55660817343815,254.62948615443278,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.7,6,1.0,13.766065345973391,24.909670840651547,52.97923034286689,93.34784997780268,133.7178088705793,254.79068685156633,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.7,9,0.01,12.876730576611912,24.027207435649135,52.09849339152755,92.46712748034336,132.8370863875602,253.9099643685619,-1.0,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.7,9,0.03,12.903382553588482,24.053614066112058,52.12483789456696,92.49347146318554,132.86343036988274,253.93630835088405,-1.0,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.7,9,0.1,13.12395941166875,24.27224407273885,52.34297478544979,92.71160422488492,133.0815631274567,254.15444110845357,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.7,9,0.3,13.579222716684649,24.72391889591475,52.793740090969905,93.1623619130439,133.53232080800598,254.60519878899495,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.7,9,1.0,13.763612852902948,24.907002439531183,52.976492280746875,93.34511132723621,133.7150702194251,254.78794820041153,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.7,12,0.01,12.841270120096578,23.98726380581813,52.05736465396462,92.42598881588872,132.79594771318776,253.8688256941795,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.7,12,0.03,12.86897338728167,24.01487284309677,52.08495148427702,92.4535754602896,132.82353435740285,253.89641233839413,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.7,12,0.1,13.098214202047204,24.2433674703067,52.31327024083027,92.68189274445801,133.05185164010084,254.1247296210908,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.7,12,0.3,13.571189260618173,24.71497425393646,52.784554448681185,93.15317425154029,133.52313314448443,254.59601112547168,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.3,0.7,12,1.0,13.762701735429621,24.905990806289417,52.97545405869439,93.34407288239717,133.71403177436315,254.7869097553494,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.3,4,0.01,13.274395011382378,24.419109827275467,52.48905626110162,92.85767924484506,133.22763814096774,254.30051612195817,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.3,4,0.03,13.28930756229571,24.43397168330644,52.503901154874704,92.87252399270348,133.24248288868012,254.31536086967037,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.3,4,0.1,13.412830889357837,24.557093650073355,52.626888822167444,92.9955105046917,133.36546939951427,254.43834738050302,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.3,4,0.3,13.669108338793007,24.812635509190827,52.88218451582459,93.25080408062075,133.62076297332726,254.69364095431425,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.3,4,1.0,13.773781459517366,24.917042141005638,52.986501957799376,93.35512075527564,133.72507964721564,254.79795762820183,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.3,6,0.01,13.305103144919629,24.448492642178195,52.517987698872375,92.88660679086928,133.2565656831036,254.32944366409006,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.3,6,0.03,13.318870615222357,24.46225458294395,52.5317480580874,92.90036713677371,133.27032602899487,254.34320400998132,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.3,6,0.1,13.433474378480488,24.576814604015304,52.646295568008355,93.01491454139902,133.38487343351483,254.45775141450122,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.3,6,0.3,13.674557437471769,24.817817660991984,52.88727574247491,93.25589452328192,133.62585341520554,254.69873139619168,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.3,6,1.0,13.77435189114225,24.917583184539566,52.98703299120742,93.35565170237173,133.72561059422546,254.79848857521162,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.3,9,0.01,13.329623122492544,24.47285582538214,52.54230586622759,92.91092457931327,133.28088347116864,254.35376145215477,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.3,9,0.03,13.342468147951154,24.4857006803732,52.55515067823714,92.92376939096269,133.2937282828177,254.36660626380385,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.3,9,0.1,13.449904615868995,24.59313579988985,52.66258545776843,93.03120416764578,133.40116305949817,254.4740410404843,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.3,9,0.3,13.678865916874642,24.822094635234187,52.89154367142172,93.2601623760915,133.6301212679388,254.70299924892495,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.3,9,1.0,13.774801505816578,24.918029332705693,52.987478144117965,93.3560968469049,133.72605573875035,254.79893371973648,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.3,12,0.01,13.340359485606626,24.483587346602082,52.553036164206404,92.92165486704481,133.29161375889026,254.3644917398764,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.3,12,0.03,13.352784407281353,24.496012263342923,52.565461079785514,92.93407978261432,133.30403867445975,254.3769166554459,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.3,12,0.1,13.456983833678771,24.600211650713455,52.6696604579669,93.03827916071873,133.40823805256412,254.48111603355025,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.3,12,0.3,13.680645429307297,24.823873174978456,52.8933219654289,93.26194066804027,133.63189955988554,254.70477754087167,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.3,12,1.0,13.77498272854865,24.918210448418144,52.98765923279329,93.35627793535383,133.72623682719907,254.79911480818524,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.5,4,0.01,12.973740269877304,24.1274752830227,52.20049145375372,92.56914087783188,132.93909980037085,254.01197778138746,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.5,4,0.03,12.996895899072362,24.15027912040857,52.223175977357194,92.59182437437622,132.9617832958889,254.03466127690444,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.5,4,0.1,13.189900504913659,24.340482789712766,52.41242937192305,92.78106958783208,133.15102850117108,254.22390648217893,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.5,4,0.3,13.596860065524794,24.742235316592154,52.812413848820874,93.18103883803857,133.55099773616493,254.62387571715743,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.5,4,1.0,13.765461936752585,24.908926858344426,52.978456261874555,93.3470756590124,133.71703455155145,254.7899125325382,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.5,6,0.01,12.916523271710492,24.06313825343218,52.13355863242974,92.50218551177629,132.87214441179046,253.94502239278492,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.5,6,0.03,12.941206111197944,24.08770591514705,52.15809326883548,92.52671987027956,132.89667877001594,253.96955675101012,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.5,6,0.1,13.147128241944188,24.292715433666633,52.36284108107833,92.7314654802248,133.10142437776105,254.17430235875298,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.5,6,0.3,13.582695376722425,24.726606614686578,52.79625151695166,93.16487187017248,133.5348307636664,254.6077087446541,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.5,6,1.0,13.763812892594741,24.90711588900263,52.976586273646305,93.34520515801321,133.71516405004004,254.78804203102632,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.5,9,0.01,12.910801668234999,24.054522718494937,52.12409591992387,92.49271566468263,132.86267455756868,253.9355525385559,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.5,9,0.03,12.93542574164175,24.07912993723994,52.14869888819483,92.51731859734946,132.88727749019992,253.9601554711871,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.5,9,0.1,13.141357586917614,24.28492843360559,52.35446375551619,92.72308318297476,133.0930420755439,254.16592005653072,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.5,9,0.3,13.579905290494136,24.723232168074524,52.79270596106086,93.1613248731121,133.5312837651667,254.60416174615304,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.5,9,1.0,13.76344826398501,24.906686892159474,52.9761384277995,93.34475715340663,133.71471604527474,254.7875940262609,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.5,12,0.01,12.917383189430357,24.06067718006462,52.13014156868893,92.49876040190568,132.86871929388138,253.94159727486763,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.5,12,0.03,12.941662285762158,24.084954010811106,52.15441786598024,92.52303669473017,132.89299558670135,253.96587356768757,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.5,12,0.1,13.145084166333453,24.28835797012626,52.357817605542735,92.72643639896025,133.09639529089614,254.1692732718823,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.5,12,0.3,13.58044088873168,24.72368192004071,52.79313383877499,93.16175256757964,133.53171145945106,254.6045894404372,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.5,12,1.0,13.763479136417994,24.906708318055326,52.976157446624065,93.34477615206653,133.71473504391446,254.7876130249006,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.7,4,0.01,12.928901419206909,24.10342876542866,52.183991686934135,92.55270645544267,132.92266544326753,253.99554342435002,-0.9999999999999998,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.7,4,0.03,12.952639896726042,24.126166969020456,52.20637578938835,92.57508750130641,132.94504648607685,254.01792446715615,-0.9999999999999998,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.7,4,0.1,13.152161060486636,24.317610167578497,52.39495673466889,92.76364372977403,133.13360268985036,254.20648067090454,-0.9999999999999998,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.7,4,0.3,13.58209083927182,24.731964150565297,52.80377858214403,93.17241775471489,133.54237666701187,254.61525464801875,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.7,4,1.0,13.763648402722703,24.90761672787239,52.97732930478785,93.34595029055161,133.71590918467763,254.78878716566587,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.7,6,0.01,12.754762845592222,23.919947134029435,51.99581563993316,92.36448836069196,132.73444730650408,253.8073252875444,-0.9999999999999998,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.7,6,0.03,12.783537216808016,23.947997822939016,52.02365523121859,92.39232617712051,132.76228512115955,253.83516310219792,-0.9999999999999998,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.7,6,0.1,13.02482176990229,24.183492525418504,52.25745982597858,92.62611655842397,132.9960754882632,254.06895346928715,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.7,6,0.3,13.54176342667057,24.68953694132287,52.760317388647664,93.12894730364322,133.49890620669012,254.57178418768746,-1.0,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.7,6,1.0,13.75904371437226,24.902775027732922,52.97237140264659,93.34099134808844,133.71095024117517,254.78382822216255,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.7,9,0.01,12.629910328504968,23.78277021496456,51.85465942107863,92.22329856051651,132.59325747277938,253.66613545378627,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.7,9,0.03,12.662339385224731,23.814874358785072,51.8866813350106,92.25531978603699,132.625278697612,253.69815667861806,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.7,9,0.1,12.933819336256416,24.08377339733921,52.15492696431497,92.52355994461968,132.89351885072847,253.9663968317291,-1.0,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.7,9,0.3,13.513098871953764,24.65828316621734,52.72822812170127,93.0968509803937,133.46680987639107,254.53968785738135,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.7,9,1.0,13.755777386436705,24.89922091302705,52.968724435524756,93.33734359662016,133.70730248892332,254.7801804699098,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.7,12,0.01,12.584661583137255,23.731572780466777,51.80188982975052,92.17051580160376,132.54047470071166,253.61335268170524,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.7,12,0.03,12.618382484601305,23.765168341796354,51.83545585898686,92.20408158361766,132.57404048247807,253.64691846347142,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.7,12,0.1,12.900609517415718,24.046402465149498,52.116456005171536,92.48507977104222,132.85503866794545,253.92791664893656,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.7,12,0.3,13.502504849762273,24.64647542000345,52.71609937154808,93.08471954077461,133.4546784340848,254.52755641507238,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.4,0.7,12,1.0,13.754564116763977,24.89787363681106,52.96734171157423,93.33596057565538,133.7059194676618,254.77879744864808,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.3,4,0.01,13.169653129772934,24.314738338766293,52.3848086988878,92.75343274866204,133.12339164584918,254.19626962684066,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.3,4,0.03,13.187044804821417,24.33206673777705,52.40211592764683,92.77073979531423,133.1406986923197,254.21357667331088,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.3,4,0.1,13.332258886974149,24.476779739197355,52.546661272770514,92.91528369821975,133.28524259378432,254.35812057477418,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.3,4,0.3,13.640978828301282,24.78458080606849,52.85415484872038,93.22277462890425,133.5927335218259,254.66561150281314,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.3,4,1.0,13.770434018976744,24.913702940987726,52.983165515834614,93.35178433703938,133.72174322900307,254.7946212099893,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.3,6,0.01,13.208810535739499,24.352240464676214,52.421747085525716,92.79036627484801,133.16032516717925,254.23320314816579,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.3,6,0.03,13.224750398438006,24.368173416358303,52.437678060545736,92.8062972332323,133.17625612554727,254.24913410653377,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.3,6,0.1,13.358605526002524,24.50197387223804,52.57146287933436,92.94008192041717,133.31004081260082,254.38291879358724,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.3,6,0.3,13.647872109900023,24.791140459586597,52.86060086536811,93.22921966573686,133.59917855767983,254.672056538666,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.3,6,1.0,13.771148292570327,24.914380480140462,52.98383054256734,93.35244925588421,133.72240814773994,254.79528612872608,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.3,9,0.01,13.240152300657245,24.38338625008824,52.452836605236016,92.82145532095466,133.19141421281273,254.26429219379887,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.3,9,0.03,13.254918119017994,24.398151855365313,52.46760215678633,92.8362208720547,133.20617976391233,254.2790577448985,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.3,9,0.1,13.379614757979477,24.522846808830298,52.59229668527109,92.9609153969796,133.33087428883374,254.40375226981988,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.3,9,0.3,13.653326758410053,24.796555727189165,52.86600482651733,93.23462353171587,133.60458242356364,254.6774604045498,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.3,9,1.0,13.771711343487391,24.914939197928874,52.98438801628815,93.35300671913306,133.72296561097855,254.7958435919647,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.3,12,0.01,13.254014573278969,24.397242470353344,52.46669129645274,92.83530999936237,133.205268891208,254.27814687219413,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.3,12,0.03,13.268240254683661,24.411468145590703,52.48091697023789,92.8495356731354,133.21949456498098,254.29237254596714,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.3,12,0.1,13.38875613207355,24.531983974196944,52.60143278735763,92.97005149015904,133.34001038200444,254.41288836299057,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.3,12,0.3,13.655592556106207,24.79882030902523,52.8682691011822,93.2368878038076,133.6068466956529,254.67972467663904,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.3,12,1.0,13.771938485518005,24.915166206184907,52.98461499074788,93.35323369331002,133.72319258515526,254.79607056614142,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.5,4,0.01,12.812007782235662,23.968299707589622,52.042182821459235,92.41083970730521,132.7807986372995,253.85367661832362,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.5,4,0.03,12.838751162002062,23.994607938900877,52.068343544171015,92.43699916052708,132.80695808925282,253.87983607027562,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.5,4,0.1,13.063765464650478,24.216152084470377,52.28871088689962,92.65735637376132,133.02731529236644,254.10019327337906,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.5,4,0.3,13.551779463931044,24.697688665633972,52.76804858825758,93.13667513994508,133.50663403963225,254.5795120206264,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.5,4,1.0,13.76004962423166,24.903573811233727,52.973123356951575,93.34174292762299,133.71170182033518,254.78457980132217,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.5,6,0.01,12.744236420415115,23.891692301724287,51.9623537690491,92.33098267704274,132.70094157908358,253.77381956007997,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.5,6,0.03,12.772712610422138,23.92002491478025,51.99064522137276,92.35927378302672,132.7292326847217,253.80211066571766,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.5,6,0.1,13.012511696803301,24.15868588520632,52.22897986947993,92.5976056852231,132.96756458417448,254.04044256516795,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.5,6,0.3,13.53433938466722,24.678421261754156,52.748115119823254,93.11673588507618,133.48669477898196,254.55957275997,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.5,6,1.0,13.75799204943488,24.901313862848376,52.97078964685085,93.33940857666319,133.70936746873548,254.7822454497218,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.5,9,0.01,12.739279978107975,23.8831242534813,51.95272852978101,92.32134853483787,132.69130742798413,253.7641854089716,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.5,9,0.03,12.767587004878123,23.911410219196004,51.98100918438962,92.34962914495821,132.71958803805984,253.79246601904728,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.5,9,0.1,13.00663349070472,24.150290067508827,52.219847009679775,92.58846661824217,132.95842551099244,254.0313034919795,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.5,9,0.3,13.531019512846232,24.674371176276384,52.74385122040797,93.11247018482364,133.4824290769304,254.5553070579168,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.5,9,1.0,13.757538652140731,24.900780008135918,52.97023223176545,93.33885096313588,133.70880985500986,254.781687835996,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.5,12,0.01,12.748535843839466,23.89184640115568,51.96131469056475,92.329933556443,132.6998924484513,253.77277042943754,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.5,12,0.03,12.776368531988215,23.919676257444177,51.989143880065626,92.35776274036087,132.72772163236343,253.8005996133497,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.5,12,0.1,13.011926723097803,24.155212047795228,52.22467439593489,92.59329321206654,132.96325210402523,254.03613008501148,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.5,12,0.3,13.531770365049761,24.675014724943175,52.74446742743622,93.11308616280365,133.48304505468155,254.5559230356677,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.5,12,1.0,13.757578407780969,24.900807955656816,52.970257170461466,93.33887587662593,133.7088347684747,254.78171274946087,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.7,4,0.01,12.764322564724477,23.946026676514958,52.02912810893029,92.39786478187109,132.76782379157987,253.84070177268376,-0.9999999999999998,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.7,4,0.03,12.791386941352172,23.971881151751592,52.054554884518,92.42328786787556,132.7932468738981,253.86612485499867,-0.9999999999999998,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.7,4,0.1,13.021434338544122,24.192110517563275,52.271309717741545,92.6400127131638,133.00997168922584,254.082849670296,-0.9999999999999998,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.7,4,0.3,13.533877004951169,24.685382107539485,52.75777692661913,93.12642111945188,133.4963800367648,254.56925801777643,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
